  0.0000000e+000, -5.7160339e+001,
  2.5000000e+002, -5.9100571e+001,
  5.0000000e+002, -6.5750282e+001,
  7.5000000e+002, -7.8114849e+001,
  1.0000000e+003, -8.8668541e+001,
  1.2500000e+003, -9.0779278e+001,
  1.5000000e+003, -9.3566154e+001,
  1.7500000e+003, -9.3707264e+001,
  2.0000000e+003, -9.0832191e+001,
  2.2500000e+003, -8.8180542e+001,
  2.5000000e+003, -8.5540649e+001,
  2.7500000e+003, -8.3177094e+001,
  3.0000000e+003, -8.1230980e+001,
  3.2500000e+003, -7.9778748e+001,
  3.5000000e+003, -7.8838028e+001,
  3.7500000e+003, -7.8250080e+001,
  4.0000000e+003, -7.7832634e+001,
  4.2500000e+003, -7.7432831e+001,
  4.5000000e+003, -7.7303482e+001,
  4.7500000e+003, -7.7368156e+001,
  5.0000000e+003, -7.7262325e+001,
  5.2500000e+003, -7.7027145e+001,
  5.5000000e+003, -7.7015385e+001,
  5.7500000e+003, -7.7174133e+001,
  6.0000000e+003, -7.7132977e+001,
  6.2500000e+003, -7.7197651e+001,
  6.5000000e+003, -7.7479866e+001,
  6.7500000e+003, -7.7650372e+001,
  7.0000000e+003, -7.7509262e+001,
  7.2500000e+003, -7.7473988e+001,
  7.5000000e+003, -7.7715046e+001,
  7.7500000e+003, -7.7997261e+001,
  8.0000000e+003, -7.8344151e+001,
  8.2500000e+003, -7.8638126e+001,
  8.5000000e+003, -7.8726318e+001,
  8.7500000e+003, -7.8979137e+001,
  9.0000000e+003, -7.9343666e+001,
  9.2500000e+003, -7.9725830e+001,
  9.5000000e+003, -8.0249107e+001,
  9.7500000e+003, -8.0572479e+001,
  1.0000000e+004, -8.1001682e+001,
  1.0250000e+004, -8.1571991e+001,
  1.0500000e+004, -8.2101147e+001,
  1.0750000e+004, -8.2683216e+001,
  1.1000000e+004, -8.3424030e+001,
  1.1250000e+004, -8.4176609e+001,
  1.1500000e+004, -8.4893906e+001,
  1.1750000e+004, -8.5558289e+001,
  1.2000000e+004, -8.6175636e+001,
  1.2250000e+004, -8.6781223e+001,
  1.2500000e+004, -8.7263340e+001,
  1.2750000e+004, -8.8004158e+001,
  1.3000000e+004, -8.8809647e+001,
  1.3250000e+004, -8.9573982e+001,
  1.3500000e+004, -9.0379471e+001,
  1.3750000e+004, -9.1067371e+001,
  1.4000000e+004, -9.1731754e+001,
  1.4250000e+004, -9.2566643e+001,
  1.4500000e+004, -9.3325096e+001,
  1.4750000e+004, -9.3901287e+001,
  1.5000000e+004, -9.4489235e+001,
  1.5250000e+004, -9.5100704e+001,
  1.5500000e+004, -9.5635738e+001,
  1.5750000e+004, -9.6217808e+001,
  1.6000000e+004, -9.6893948e+001,
  1.6250000e+004, -9.7470139e+001,
  1.6500000e+004, -9.8216835e+001,
  1.6750000e+004, -9.8987049e+001,
  1.7000000e+004, -9.9539719e+001,
  1.7250000e+004, -1.0004536e+002,
  1.7500000e+004, -1.0058627e+002,
  1.7750000e+004, -1.0118598e+002,
  1.8000000e+004, -1.0173865e+002,
  1.8250000e+004, -1.0229720e+002,
  1.8500000e+004, -1.0282048e+002,
  1.8750000e+004, -1.0320852e+002,
  1.9000000e+004, -1.0369652e+002,
  1.9250000e+004, -1.0434327e+002,
  1.9500000e+004, -1.0506644e+002,
  1.9750000e+004, -1.0563087e+002,
  2.0000000e+004, -1.0592485e+002,
  2.0250000e+004, -1.0624822e+002,
  2.0500000e+004, -1.0677150e+002,
  2.0750000e+004, -1.0723598e+002,
  2.1000000e+004, -1.0771221e+002,
